Tipo_Delito;Provincia;Casos;Año
Ley General De Salud;Distrito Nacional;0;2024
Ley General De Salud;Distrito Nacional;1;2022
Ley General De Salud;Distrito Nacional;5;2021
Ley General De Salud;Distrito Nacional;1;2023
Ley General De Salud;Distrito Nacional;1;2020
Ley General De Salud;El Seibo;0;2019
Ley General De Salud;El Seibo;0;2022
Ley General De Salud;El Seibo;0;2023
Ley General De Salud;El Seibo;0;2020
Ley General De Salud;El Seibo;0;2024
Ley General De Salud;El Seibo;0;2021
Ley General De Salud;Elías Piña;0;2019
Ley General De Salud;Elías Piña;0;2023
Ley General De Salud;Elías Piña;3;2024
Ley General De Salud;Elías Piña;0;2021
Ley General De Salud;Elías Piña;0;2022
Ley General De Salud;Elías Piña;0;2020
Ley General De Salud;Espaillat;0;2019
Ley General De Salud;Espaillat;0;2024
Ley General De Salud;Espaillat;1;2022
Ley General De Salud;Espaillat;1;2020
Ley General De Salud;Espaillat;2;2023
Ley General De Salud;Espaillat;0;2021
Ley General De Salud;Hato Mayor;1;2019
Ley General De Salud;Hato Mayor;0;2022
Ley General De Salud;Hato Mayor;1;2023
Ley General De Salud;Hato Mayor;0;2021
Ley General De Salud;Hato Mayor;1;2024
Ley General De Salud;Hato Mayor;0;2020
Ley General De Salud;Hermanas Mirabal;0;2019
Ley General De Salud;Hermanas Mirabal;3;2023
Ley General De Salud;Hermanas Mirabal;5;2024
Ley General De Salud;Hermanas Mirabal;1;2020
Ley General De Salud;Hermanas Mirabal;3;2022
Ley General De Salud;Hermanas Mirabal;4;2021
Ley General De Salud;Independencia;0;2019
Ley General De Salud;Independencia;0;2024
Ley General De Salud;Independencia;0;2022
Ley General De Salud;Independencia;2;2021
Ley General De Salud;Independencia;0;2023
Ley General De Salud;Independencia;0;2020
Ley General De Salud;La Altagracia;0;2019
Ley General De Salud;La Altagracia;2;2022
Ley General De Salud;La Altagracia;2;2023
Ley General De Salud;La Altagracia;0;2020
Ley General De Salud;La Altagracia;2;2024
Ley General De Salud;La Altagracia;4;2021
Ley General De Salud;La Romana;1;2019
Ley General De Salud;La Romana;4;2023
Ley General De Salud;La Romana;2;2024
Ley General De Salud;La Romana;2;2021
Ley General De Salud;La Romana;4;2022
Ley General De Salud;La Romana;0;2020
Ley General De Salud;La Vega;0;2019
Ley General De Salud;La Vega;0;2024
Ley General De Salud;La Vega;1;2022
Ley General De Salud;La Vega;0;2020
Ley General De Salud;La Vega;0;2023
Ley General De Salud;La Vega;0;2021
Ley General De Salud;Las Matas De Farfán;0;2019
Ley General De Salud;Las Matas De Farfán;1;2022
Ley General De Salud;Las Matas De Farfán;1;2023
Ley General De Salud;Las Matas De Farfán;0;2021
Ley General De Salud;Las Matas De Farfán;2;2024
Ley General De Salud;Las Matas De Farfán;0;2020
Ley General De Salud;María Trinidad Sánchez;0;2019
Ley General De Salud;María Trinidad Sánchez;0;2023
Ley General De Salud;María Trinidad Sánchez;0;2024
Ley General De Salud;María Trinidad Sánchez;0;2020
Ley General De Salud;María Trinidad Sánchez;0;2022
Ley General De Salud;María Trinidad Sánchez;0;2021
Ley General De Salud;Monseñor Nouel;0;2019
Ley General De Salud;Monseñor Nouel;0;2024
Ley General De Salud;Monseñor Nouel;2;2022
Ley General De Salud;Monseñor Nouel;0;2021
Ley General De Salud;Monseñor Nouel;0;2023
Ley General De Salud;Monseñor Nouel;0;2020
Ley General De Salud;Monte Plata;0;2019
Ley General De Salud;Monte Plata;0;2022
Ley General De Salud;Monte Plata;0;2023
Ley General De Salud;Monte Plata;0;2020
Ley General De Salud;Monte Plata;0;2024
Ley General De Salud;Monte Plata;1;2021
Ley General De Salud;Montecristi;0;2019
Ley General De Salud;Montecristi;0;2023
Ley General De Salud;Montecristi;1;2024
Ley General De Salud;Montecristi;1;2021
Ley General De Salud;Montecristi;2;2022
Ley General De Salud;Montecristi;1;2020
Ley General De Salud;Pedernales;0;2019
Ley General De Salud;Pedernales;2;2024
Ley General De Salud;Pedernales;0;2022
Ley General De Salud;Pedernales;0;2020
Ley General De Salud;Pedernales;0;2023
Ley General De Salud;Pedernales;0;2021
Ley General De Salud;Peravia;0;2019
Ley General De Salud;Peravia;1;2022
Ley General De Salud;Peravia;0;2023
Ley General De Salud;Peravia;0;2021
Ley General De Salud;Peravia;1;2024
Ley General De Salud;Peravia;0;2020
Ley General De Salud;Puerto Plata;0;2019
Ley General De Salud;Puerto Plata;0;2023
Ley General De Salud;Puerto Plata;0;2024
Ley General De Salud;Puerto Plata;2;2020
Ley General De Salud;Puerto Plata;3;2022
Ley General De Salud;Puerto Plata;2;2021
Ley General De Salud;Samaná;0;2019
Ley General De Salud;Samaná;0;2024
Ley General De Salud;Samaná;0;2022
Ley General De Salud;Samaná;0;2021
Ley General De Salud;Samaná;0;2023
Ley General De Salud;Samaná;0;2020
Ley General De Salud;San Cristóbal;0;2019
Ley General De Salud;San Cristóbal;5;2022
Ley General De Salud;San Cristóbal;1;2023
Ley General De Salud;San Cristóbal;2;2020
Ley General De Salud;San Cristóbal;3;2024
Ley General De Salud;San Cristóbal;3;2021
Ley General De Salud;Duarte;0;2019
Ley General De Salud;Duarte;8;2023
Ley General De Salud;Duarte;0;2024
Ley General De Salud;Duarte;3;2021
Ley General De Salud;Duarte;4;2022
Ley General De Salud;Duarte;0;2020
Ley General De Salud;San José De Ocoa;0;2019
Ley General De Salud;San José De Ocoa;0;2024
Ley General De Salud;San José De Ocoa;0;2022
Ley General De Salud;San José De Ocoa;0;2020
Ley General De Salud;San José De Ocoa;0;2023
Ley General De Salud;San José De Ocoa;0;2021
Ley General De Salud;San Juan De La Maguana;0;2019
Ley General De Salud;San Juan De La Maguana;0;2022
Ley General De Salud;San Juan De La Maguana;0;2023
Ley General De Salud;San Juan De La Maguana;0;2021
Ley General De Salud;San Juan De La Maguana;0;2024
Ley General De Salud;San Juan De La Maguana;0;2020
Ley General De Salud;San Pedro De Macorís;0;2019
Ley General De Salud;San Pedro De Macorís;1;2023
Ley General De Salud;San Pedro De Macorís;3;2024
Ley General De Salud;San Pedro De Macorís;0;2020
Ley General De Salud;San Pedro De Macorís;0;2022
Ley General De Salud;San Pedro De Macorís;4;2021
Ley General De Salud;Sánchez Ramírez;0;2019
Ley General De Salud;Santiago;4;2024
Ley General De Salud;Santiago;5;2022
Ley General De Salud;Santiago;2;2021
Ley General De Salud;Santiago;30;2019
Ley General De Salud;Santiago;0;2023
Ley General De Salud;Santiago;0;2020
Ley General De Salud;Santiago Rodríguez;1;2024
Ley General De Salud;Santiago Rodríguez;2;2021
Ley General De Salud;Santiago Rodríguez;1;2023
Ley General De Salud;Santiago Rodríguez;0;2020
Ley General De Salud;Santiago Rodríguez;1;2022
Ley General De Salud;Santiago Rodríguez;2;2019
Ley General De Salud;Santo Domingo Este;4;2024
Ley General De Salud;Santo Domingo Este;4;2023
Ley General De Salud;Santo Domingo Este;2;2022
Ley General De Salud;Santo Domingo Este;4;2019
Ley General De Salud;Santo Domingo Este;0;2021
Ley General De Salud;Santo Domingo Este;0;2020
Ley General De Salud;Santo Domingo Oeste;6;2024
Ley General De Salud;Santo Domingo Oeste;2;2022
Ley General De Salud;Santo Domingo Oeste;0;2021
Ley General De Salud;Santo Domingo Oeste;5;2020
Ley General De Salud;Santo Domingo Oeste;11;2023
Ley General De Salud;Santo Domingo Oeste;1;2019
Ley General De Salud;Sánchez Ramírez;0;2024
Ley General De Salud;Sánchez Ramírez;1;2021
Ley General De Salud;Sánchez Ramírez;0;2023
Ley General De Salud;Sánchez Ramírez;0;2022
Ley General De Salud;Sánchez Ramírez;0;2020
Ley General De Salud;Valverde;2;2019
Ley General De Salud;Valverde;1;2021
Ley General De Salud;Valverde;1;2022
Ley General De Salud;Valverde;0;2020
Ley General De Salud;Valverde;0;2024
Ley General De Salud;Valverde;1;2023
Ley General De Salud;Villa Altagracia;0;2019
Ley General De Salud;Villa Altagracia;0;2022
Ley General De Salud;Villa Altagracia;3;2024
Ley General De Salud;Villa Altagracia;1;2023
Ley General De Salud;Villa Altagracia;0;2021
Ley General De Salud;Villa Altagracia;0;2020
Medio Ambiente Y Recursos Naturales;Azua;0;2019
Medio Ambiente Y Recursos Naturales;Azua;8;2024
Medio Ambiente Y Recursos Naturales;Azua;0;2021
Medio Ambiente Y Recursos Naturales;Azua;0;2020
Medio Ambiente Y Recursos Naturales;Azua;0;2022
Medio Ambiente Y Recursos Naturales;Azua;3;2023
Medio Ambiente Y Recursos Naturales;Bahoruco;1;2019
Medio Ambiente Y Recursos Naturales;Bahoruco;0;2021
Medio Ambiente Y Recursos Naturales;Bahoruco;1;2022
Medio Ambiente Y Recursos Naturales;Bahoruco;1;2023
Medio Ambiente Y Recursos Naturales;Bahoruco;1;2024
Medio Ambiente Y Recursos Naturales;Bahoruco;0;2020
Medio Ambiente Y Recursos Naturales;Barahona;1;2019
Medio Ambiente Y Recursos Naturales;Barahona;2;2022
Medio Ambiente Y Recursos Naturales;Barahona;0;2024
Medio Ambiente Y Recursos Naturales;Barahona;0;2020
Medio Ambiente Y Recursos Naturales;Barahona;0;2021
Medio Ambiente Y Recursos Naturales;Barahona;3;2023
Medio Ambiente Y Recursos Naturales;Constanza;0;2019
Medio Ambiente Y Recursos Naturales;Constanza;0;2024
Medio Ambiente Y Recursos Naturales;Constanza;1;2021
Medio Ambiente Y Recursos Naturales;Constanza;0;2023
Medio Ambiente Y Recursos Naturales;Constanza;0;2022
Medio Ambiente Y Recursos Naturales;Constanza;0;2020
Medio Ambiente Y Recursos Naturales;Dajabón;0;2019
Medio Ambiente Y Recursos Naturales;Dajabón;0;2021
Medio Ambiente Y Recursos Naturales;Dajabón;2;2022
Medio Ambiente Y Recursos Naturales;Dajabón;0;2020
Medio Ambiente Y Recursos Naturales;Dajabón;0;2024
Medio Ambiente Y Recursos Naturales;Dajabón;0;2023
Medio Ambiente Y Recursos Naturales;Distrito Nacional;0;2019
Medio Ambiente Y Recursos Naturales;Distrito Nacional;4;2022
Medio Ambiente Y Recursos Naturales;Distrito Nacional;1;2024
Medio Ambiente Y Recursos Naturales;Distrito Nacional;0;2023
Medio Ambiente Y Recursos Naturales;Distrito Nacional;4;2021
Medio Ambiente Y Recursos Naturales;Distrito Nacional;0;2020
Medio Ambiente Y Recursos Naturales;El Seibo;2;2019
Medio Ambiente Y Recursos Naturales;El Seibo;0;2024
Medio Ambiente Y Recursos Naturales;El Seibo;0;2021
Medio Ambiente Y Recursos Naturales;El Seibo;0;2020
Medio Ambiente Y Recursos Naturales;El Seibo;0;2022
Medio Ambiente Y Recursos Naturales;El Seibo;0;2023
Medio Ambiente Y Recursos Naturales;Elías Piña;3;2019
Medio Ambiente Y Recursos Naturales;Elías Piña;2;2021
Medio Ambiente Y Recursos Naturales;Elías Piña;1;2022
Medio Ambiente Y Recursos Naturales;Elías Piña;1;2023
Medio Ambiente Y Recursos Naturales;Elías Piña;1;2024
Medio Ambiente Y Recursos Naturales;Elías Piña;2;2020
Medio Ambiente Y Recursos Naturales;Espaillat;0;2019
Medio Ambiente Y Recursos Naturales;Espaillat;0;2022
Medio Ambiente Y Recursos Naturales;Espaillat;0;2024
Medio Ambiente Y Recursos Naturales;Espaillat;2;2020
Medio Ambiente Y Recursos Naturales;Espaillat;0;2021
Medio Ambiente Y Recursos Naturales;Espaillat;0;2023
Medio Ambiente Y Recursos Naturales;Hato Mayor;17;2019
Medio Ambiente Y Recursos Naturales;Hato Mayor;11;2024
Medio Ambiente Y Recursos Naturales;Hato Mayor;6;2021
Medio Ambiente Y Recursos Naturales;Hato Mayor;25;2023
Medio Ambiente Y Recursos Naturales;Hato Mayor;7;2022
Medio Ambiente Y Recursos Naturales;Hato Mayor;0;2020
Medio Ambiente Y Recursos Naturales;Hermanas Mirabal;0;2019
Medio Ambiente Y Recursos Naturales;Hermanas Mirabal;0;2021
Medio Ambiente Y Recursos Naturales;Hermanas Mirabal;0;2022
Medio Ambiente Y Recursos Naturales;Hermanas Mirabal;1;2020
Medio Ambiente Y Recursos Naturales;Hermanas Mirabal;0;2024
Medio Ambiente Y Recursos Naturales;Hermanas Mirabal;0;2023
Medio Ambiente Y Recursos Naturales;Independencia;1;2019
Medio Ambiente Y Recursos Naturales;Independencia;0;2022
Medio Ambiente Y Recursos Naturales;Independencia;0;2024
Medio Ambiente Y Recursos Naturales;Independencia;0;2023
Medio Ambiente Y Recursos Naturales;Independencia;1;2021
Medio Ambiente Y Recursos Naturales;Independencia;0;2020
Medio Ambiente Y Recursos Naturales;La Altagracia;8;2019
Medio Ambiente Y Recursos Naturales;La Altagracia;0;2024
Medio Ambiente Y Recursos Naturales;La Altagracia;1;2021
Medio Ambiente Y Recursos Naturales;La Altagracia;2;2020
Medio Ambiente Y Recursos Naturales;La Altagracia;2;2022
Medio Ambiente Y Recursos Naturales;La Altagracia;2;2023
Medio Ambiente Y Recursos Naturales;La Romana;0;2019
Medio Ambiente Y Recursos Naturales;La Romana;3;2021
Medio Ambiente Y Recursos Naturales;La Romana;0;2022
Medio Ambiente Y Recursos Naturales;La Romana;0;2023
Medio Ambiente Y Recursos Naturales;La Romana;0;2024
Medio Ambiente Y Recursos Naturales;La Romana;1;2020
Medio Ambiente Y Recursos Naturales;La Vega;1;2019
Medio Ambiente Y Recursos Naturales;La Vega;0;2022
Medio Ambiente Y Recursos Naturales;La Vega;1;2024
Medio Ambiente Y Recursos Naturales;La Vega;1;2020
Medio Ambiente Y Recursos Naturales;La Vega;0;2021
Medio Ambiente Y Recursos Naturales;La Vega;0;2023
Medio Ambiente Y Recursos Naturales;Las Matas De Farfán;0;2019
Medio Ambiente Y Recursos Naturales;Las Matas De Farfán;1;2024
Medio Ambiente Y Recursos Naturales;Las Matas De Farfán;0;2021
Medio Ambiente Y Recursos Naturales;Las Matas De Farfán;9;2023
Medio Ambiente Y Recursos Naturales;Las Matas De Farfán;3;2022
Medio Ambiente Y Recursos Naturales;Las Matas De Farfán;0;2020
Medio Ambiente Y Recursos Naturales;María Trinidad Sánchez;3;2019
Medio Ambiente Y Recursos Naturales;María Trinidad Sánchez;0;2021
Medio Ambiente Y Recursos Naturales;María Trinidad Sánchez;0;2022
Medio Ambiente Y Recursos Naturales;María Trinidad Sánchez;0;2020
Medio Ambiente Y Recursos Naturales;María Trinidad Sánchez;0;2024
Medio Ambiente Y Recursos Naturales;María Trinidad Sánchez;2;2023
Medio Ambiente Y Recursos Naturales;Monseñor Nouel;0;2019
Medio Ambiente Y Recursos Naturales;Monseñor Nouel;0;2022
Medio Ambiente Y Recursos Naturales;Monseñor Nouel;10;2024
Medio Ambiente Y Recursos Naturales;Monseñor Nouel;6;2023
Medio Ambiente Y Recursos Naturales;Monseñor Nouel;0;2021
Medio Ambiente Y Recursos Naturales;Monseñor Nouel;0;2020
Medio Ambiente Y Recursos Naturales;Monte Plata;0;2019
Medio Ambiente Y Recursos Naturales;Monte Plata;12;2024
Medio Ambiente Y Recursos Naturales;Monte Plata;4;2021
Medio Ambiente Y Recursos Naturales;Monte Plata;1;2020
Medio Ambiente Y Recursos Naturales;Monte Plata;2;2022
Medio Ambiente Y Recursos Naturales;Monte Plata;13;2023
Medio Ambiente Y Recursos Naturales;Montecristi;0;2019
Medio Ambiente Y Recursos Naturales;Montecristi;1;2021
Medio Ambiente Y Recursos Naturales;Montecristi;1;2022
Medio Ambiente Y Recursos Naturales;Montecristi;0;2023
Medio Ambiente Y Recursos Naturales;Montecristi;1;2024
Medio Ambiente Y Recursos Naturales;Montecristi;1;2020
Medio Ambiente Y Recursos Naturales;Pedernales;0;2019
Medio Ambiente Y Recursos Naturales;Pedernales;0;2022
Medio Ambiente Y Recursos Naturales;Pedernales;1;2024
Medio Ambiente Y Recursos Naturales;Pedernales;0;2020
Medio Ambiente Y Recursos Naturales;Pedernales;0;2021
Medio Ambiente Y Recursos Naturales;Pedernales;0;2023
Medio Ambiente Y Recursos Naturales;Peravia;0;2019
Medio Ambiente Y Recursos Naturales;Peravia;1;2024
Medio Ambiente Y Recursos Naturales;Peravia;1;2021
Medio Ambiente Y Recursos Naturales;Peravia;0;2023
Medio Ambiente Y Recursos Naturales;Peravia;0;2022
Medio Ambiente Y Recursos Naturales;Peravia;0;2020
Medio Ambiente Y Recursos Naturales;Puerto Plata;4;2019
Medio Ambiente Y Recursos Naturales;Puerto Plata;0;2021
Medio Ambiente Y Recursos Naturales;Puerto Plata;2;2022
Medio Ambiente Y Recursos Naturales;Puerto Plata;1;2020
Medio Ambiente Y Recursos Naturales;Puerto Plata;0;2024
Medio Ambiente Y Recursos Naturales;Puerto Plata;0;2023
Medio Ambiente Y Recursos Naturales;Samaná;0;2019
Medio Ambiente Y Recursos Naturales;Samaná;0;2022
Medio Ambiente Y Recursos Naturales;Samaná;0;2024
Medio Ambiente Y Recursos Naturales;Samaná;0;2023
Medio Ambiente Y Recursos Naturales;Samaná;0;2021
Medio Ambiente Y Recursos Naturales;Samaná;1;2020
Medio Ambiente Y Recursos Naturales;San Cristóbal;1;2019
Medio Ambiente Y Recursos Naturales;San Cristóbal;14;2024
Medio Ambiente Y Recursos Naturales;San Cristóbal;12;2021
Medio Ambiente Y Recursos Naturales;San Cristóbal;2;2020
Medio Ambiente Y Recursos Naturales;San Cristóbal;4;2022
Medio Ambiente Y Recursos Naturales;San Cristóbal;5;2023
Medio Ambiente Y Recursos Naturales;Duarte;1;2019
Medio Ambiente Y Recursos Naturales;Duarte;0;2021
Medio Ambiente Y Recursos Naturales;Duarte;0;2022
Medio Ambiente Y Recursos Naturales;Duarte;0;2023
Medio Ambiente Y Recursos Naturales;Duarte;1;2024
Medio Ambiente Y Recursos Naturales;Duarte;0;2020
Medio Ambiente Y Recursos Naturales;San José De Ocoa;0;2019
Medio Ambiente Y Recursos Naturales;San José De Ocoa;0;2022
Medio Ambiente Y Recursos Naturales;San José De Ocoa;0;2024
Medio Ambiente Y Recursos Naturales;San José De Ocoa;0;2020
Medio Ambiente Y Recursos Naturales;San José De Ocoa;0;2021
Medio Ambiente Y Recursos Naturales;San José De Ocoa;0;2023
Medio Ambiente Y Recursos Naturales;San Juan De La Maguana;0;2019
Medio Ambiente Y Recursos Naturales;San Juan De La Maguana;0;2024
Medio Ambiente Y Recursos Naturales;San Juan De La Maguana;0;2021
Medio Ambiente Y Recursos Naturales;San Juan De La Maguana;0;2023
Medio Ambiente Y Recursos Naturales;San Juan De La Maguana;0;2022
Medio Ambiente Y Recursos Naturales;San Juan De La Maguana;0;2020
Medio Ambiente Y Recursos Naturales;San Pedro De Macorís;1;2019
Medio Ambiente Y Recursos Naturales;San Pedro De Macorís;1;2021
Medio Ambiente Y Recursos Naturales;San Pedro De Macorís;0;2022
Medio Ambiente Y Recursos Naturales;San Pedro De Macorís;5;2020
Medio Ambiente Y Recursos Naturales;San Pedro De Macorís;0;2024
Medio Ambiente Y Recursos Naturales;San Pedro De Macorís;2;2023
Medio Ambiente Y Recursos Naturales;Sánchez Ramírez;5;2019
Medio Ambiente Y Recursos Naturales;Santiago;11;2022
Medio Ambiente Y Recursos Naturales;Santiago;7;2024
Medio Ambiente Y Recursos Naturales;Santiago;19;2023
Medio Ambiente Y Recursos Naturales;Santiago;6;2019
Medio Ambiente Y Recursos Naturales;Santiago;2;2021
Medio Ambiente Y Recursos Naturales;Santiago;2;2020
Medio Ambiente Y Recursos Naturales;Santiago Rodríguez;2;2022
Medio Ambiente Y Recursos Naturales;Santiago Rodríguez;4;2023
Medio Ambiente Y Recursos Naturales;Santiago Rodríguez;1;2021
Medio Ambiente Y Recursos Naturales;Santiago Rodríguez;3;2020
Medio Ambiente Y Recursos Naturales;Santiago Rodríguez;4;2024
Medio Ambiente Y Recursos Naturales;Santiago Rodríguez;0;2019
Medio Ambiente Y Recursos Naturales;Santo Domingo Este;1;2022
Medio Ambiente Y Recursos Naturales;Santo Domingo Este;4;2021
Medio Ambiente Y Recursos Naturales;Santo Domingo Este;2;2024
Medio Ambiente Y Recursos Naturales;Santo Domingo Este;16;2019
Medio Ambiente Y Recursos Naturales;Santo Domingo Este;0;2023
Medio Ambiente Y Recursos Naturales;Santo Domingo Este;5;2020
Medio Ambiente Y Recursos Naturales;Santo Domingo Oeste;4;2022
Medio Ambiente Y Recursos Naturales;Santo Domingo Oeste;3;2024
Medio Ambiente Y Recursos Naturales;Santo Domingo Oeste;12;2023
Medio Ambiente Y Recursos Naturales;Santo Domingo Oeste;7;2020
Medio Ambiente Y Recursos Naturales;Santo Domingo Oeste;4;2021
Medio Ambiente Y Recursos Naturales;Santo Domingo Oeste;4;2019
Medio Ambiente Y Recursos Naturales;Sánchez Ramírez;8;2022
Medio Ambiente Y Recursos Naturales;Sánchez Ramírez;4;2023
Medio Ambiente Y Recursos Naturales;Sánchez Ramírez;1;2021
Medio Ambiente Y Recursos Naturales;Sánchez Ramírez;2;2024
Medio Ambiente Y Recursos Naturales;Sánchez Ramírez;2;2020
Medio Ambiente Y Recursos Naturales;Valverde;1;2019
Medio Ambiente Y Recursos Naturales;Valverde;0;2023
Medio Ambiente Y Recursos Naturales;Valverde;1;2024
Medio Ambiente Y Recursos Naturales;Valverde;2;2020
Medio Ambiente Y Recursos Naturales;Valverde;3;2022
Medio Ambiente Y Recursos Naturales;Valverde;0;2021
Medio Ambiente Y Recursos Naturales;Villa Altagracia;0;2019
Medio Ambiente Y Recursos Naturales;Villa Altagracia;7;2024
Medio Ambiente Y Recursos Naturales;Villa Altagracia;0;2022
Medio Ambiente Y Recursos Naturales;Villa Altagracia;2;2021
Medio Ambiente Y Recursos Naturales;Villa Altagracia;1;2023
Medio Ambiente Y Recursos Naturales;Villa Altagracia;0;2020
Otros;Azua;16;2019
Otros;Azua;26;2022
Otros;Azua;35;2023
Otros;Azua;15;2020
Otros;Azua;51;2024
Otros;Azua;24;2021
Otros;Bahoruco;1;2019
Otros;Bahoruco;11;2023
Otros;Bahoruco;21;2024
Otros;Bahoruco;5;2021
Otros;Bahoruco;10;2022
Otros;Bahoruco;4;2020
Otros;Barahona;31;2019
Otros;Barahona;81;2024
Otros;Barahona;26;2022
Otros;Barahona;8;2020
Otros;Barahona;46;2023
Otros;Barahona;10;2021
Otros;Constanza;4;2019
Otros;Constanza;6;2022
Otros;Constanza;16;2023
Otros;Constanza;8;2021
Otros;Constanza;10;2024
Otros;Constanza;13;2020
Otros;Dajabón;15;2019
Otros;Dajabón;12;2023
Otros;Dajabón;9;2024
Otros;Dajabón;14;2020
Otros;Dajabón;66;2022
Otros;Dajabón;19;2021
Otros;Distrito Nacional;375;2019
Otros;Distrito Nacional;88;2024
Otros;Distrito Nacional;94;2022
Otros;Distrito Nacional;90;2021
Otros;Distrito Nacional;67;2023
Otros;Distrito Nacional;88;2020
Otros;El Seibo;4;2019
Otros;El Seibo;9;2022
Otros;El Seibo;11;2023
Otros;El Seibo;2;2020
Otros;El Seibo;7;2024
